,5.07,-0.8,1.8,0.36,-0.35,0.25,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,5.07_zscore,-0.8_zscore,1.8_zscore,0.36_zscore,-0.35_zscore,0.25_zscore
169,-4.38,1.48,1.75,-0.2,-0.3,0.49,92.34,4.55667,10.77,0.975377284,0.0616,0.0804,0.0889,0.0781,0.032775288,0.005133333,0.003257329,-0.0093,-0.0038,0.000726166,-0.001257046,-0.041984,-0.043869,-1.1200461445031773,0.41487659019554934,0.5161207862424327,-0.20833946542325163,-0.29304592052906914,0.4207144275242035
170,4.0,3.64,0.26,-0.13,0.73,0.5,94.83,4.61333,10.83,0.96203447,0.061,0.0808,0.0895,0.0777,0.029216904,0.005083333,0.00487013,0.0093,0.0061,0.001387517,-0.001290008,0.036752,0.026953,0.7892706471677,1.132148340245792,-0.015409111036643728,-0.17619841790971116,0.2286005413039368,0.458559131849734
171,0.27,1.59,-0.29,0.92,-0.69,0.49,95.1,4.67,10.89,0.960333025,0.0607,0.0819,0.0899,0.0803,0.030475541,0.005058333,0.003231018,-0.0168,-0.0105,0.000626626,-0.00183389,0.00557,0.003637,-0.06058038301516069,0.4514043182073673,-0.2116114221128129,0.3059172947933959,-0.4905625419998189,0.4207144275242035
172,-6.01,2.72,3.36,-1.72,1.52,0.49,89.25,4.71333,10.9,1.036731089,0.0644,0.0841,0.0917,0.0816,0.028814389,0.005366667,0.006441224,-0.008,-0.0089,0.000908056,-0.001893361,-0.060643,-0.062611,-1.491428766272095,0.8266437059651331,1.0904584604835825,-0.9062593542887017,0.6286983130010967,0.4207144275242035
173,-1.38,3.7,0.83,0.3,1.01,0.46,87.04,4.75667,10.91,1.075567294,0.0645,0.0847,0.092,0.0822,0.031169141,0.005375,0.0064,0.0004,0.0051,0.000669887,-0.001551213,-0.01626,-0.024938,-0.43651984676897304,1.1520725555249653,0.18792782953320428,0.021239445387751712,0.3704073464624239,0.3071803145476122
174,2.85,3.71,1.18,-0.59,1.89,0.53,89.21,4.8,10.92,1.111492553,0.0629,0.0847,0.0922,0.0831,0.027569748,0.005241667,0.007949126,-0.0021,0.0042,0.000622855,-0.001381708,0.026925,0.024356,0.527252233036255,1.1553932580714943,0.3127838456725847,-0.38741101585583415,0.816085876960526,0.5720932448263255
175,7.88,-0.26,-3.54,2.81,-1.26,0.54,96.83,4.83667,11.0233,1.005350404,0.0629,0.0856,0.0932,0.0838,0.022945989,0.005241667,0.007886435,-0.0005,-0.0023,0.001741161,-0.001986056,0.088964,0.087593,1.6732979922372708,-0.16292565290047936,-1.3709887148356308,1.1737255776589883,-0.7792406810724534,0.6099379491518561
176,1.76,4.58,-0.52,0.22,0.41,0.51,97.24,4.87333,11.1267,1.001415639,0.0641,0.0869,0.0949,0.0852,0.016559459,0.005341667,0.009389671,-0.0058,-0.0108,0.001085059,-0.002333434,0.013719,0.004436,0.2789043448594941,1.4442943796195087,-0.29365966129012,-0.015493180342008816,0.06653562112280875,0.4964038361752645
177,-1.69,1.56,0.57,-1.4,-0.07,0.54,95.53,4.91,11.23,1.027901581,0.0673,0.0876,0.096,0.0865,0.016523465,0.005608333,0.010852713,-0.0062,0.0023,0.001027411,-0.001834939,-0.016578,-0.018953,-0.5071508975348409,0.4414422105677806,0.09517764611537888,-0.7593288513696596,-0.17656175914888333,0.6099379491518561
178,5.11,0.12,-1.15,1.55,-0.78,0.56,100.68,4.94667,11.3433,0.976260336,0.0701,0.0888,0.096,0.0858,0.014671414,0.005841667,0.007668712,0.0143,0.0101,0.00084993,-0.001500183,0.056974,0.055121,1.0421753773293556,-0.03673895613238114,-0.5184004903410047,0.59518672241526,-0.5361433008007612,0.6856273578029171
179,3.75,4.95,-0.51,1.43,0.46,0.56,103.29,4.98333,11.4567,0.960060218,0.0708,0.0869,0.0948,0.0843,0.012002708,0.0059,0.00456621,0.0218,0.0257,0.001002245,-0.001831664,0.033641,0.025563,0.7323101223565164,1.5671603738410782,-0.29009234654328053,0.5400877838206192,0.09185826490111003,0.6856273578029171
180,-1.43,-0.32,1.89,-0.67,1.78,0.62,102.54,5.02,11.57,0.972257513,0.0785,0.0869,0.0942,0.086,0.012703906,0.006541667,0.007575758,-0.0106,-0.0048,0.000948015,-0.002599305,-0.005163,-0.007483,-0.4479119517312098,-0.18284986817965276,0.5660631926981848,-0.42414364158559476,0.7603760606482634,0.9126955837560996
181,-11.91,-10.02,1.38,0.12,0.94,0.68,93.15,5.03667,11.8233,1.062275222,0.0799,0.0889,0.0959,0.0889,0.014350552,0.006658333,0.009022556,-0.02,-0.0205,0.002100022,-0.00187022,-0.08957,-0.092269,-2.8356971518160305,-3.403931338312687,0.38413014060937345,-0.061408962504209484,0.3349556451728021,1.1397638097092826
182,2.71,2.81,-2.15,1.13,-1.17,0.7,94.7,5.05333,12.0767,1.053527402,0.0864,0.0903,0.0983,0.0877,0.014089272,0.0072,0.004470939,0.0189,0.0134,0.003180904,-0.001861131,0.026771,0.0174,0.4953543391419922,0.8565300288838932,-0.8751319650249486,0.40234043733401714,-0.733659922271511,1.2154532183603433
183,0.88,1.13,-2.13,2.01,-1.32,0.78,96.11,5.07,12.33,1.045701296,0.0908,0.0916,0.0994,0.0898,0.014850552,0.007566667,0.004451039,-0.013,-0.0133,0.001665671,-0.001548154,0.016627,0.014264,0.07840329752412752,0.2986520010670378,-0.8679973355312697,0.806399320361383,-0.8096278536064149,1.5182108529645872
184,4.23,3.78,2.19,-2.47,1.52,0.77,99.93,5.11333,12.6533,1.003074283,0.0935,0.0925,0.1013,0.0886,0.014387532,0.007791667,0.008862629,0.0191,0.0184,0.001001125,-0.001849819,0.042697,0.040161,0.8416743299939892,1.1786381758971964,0.6730826351033681,-1.2506277205052068,0.6286983130010967,1.4803661486390567
185,-3.56,0.54,1.17,-1.12,0.94,0.73,96.28,5.15667,12.9767,1.040775451,0.0932,0.0926,0.1008,0.0908,0.01222771,0.007766667,0.011713031,-0.0135,-0.0128,0.000814059,-0.001314727,-0.028649,-0.036958,-0.9332156231224948,0.10273055082183272,0.30921653092574525,-0.6307646613154978,0.3349556451728021,1.3289873313369347
186,5.68,3.24,-0.71,0.53,0.32,0.81,101.59,5.2,13.3,1.033078939,0.0948,0.0937,0.1026,0.0902,0.011670308,0.0079,0.010130246,0.0129,0.0106,0.000800771,-0.001349922,0.057361,0.054825,1.1720453738988543,0.999320238384636,-0.3614386414800693,0.12684574436081325,0.020954862321866493,1.6317449659411787
187,-0.06,2.37,1.12,1.08,0.17,0.8,101.76,5.24667,13.5267,1.041876243,0.0946,0.0938,0.1033,0.0922,0.011570314,0.007883333,0.011461318,-0.0112,-0.0052,0.000646829,-0.001558234,0.004183,0.002218,-0.13576827576592318,0.7104191168366216,0.29137995719154813,0.3793825462529169,-0.055013069013037284,1.5939002616156484
188,-2.21,0.18,1.31,-1.54,-0.27,0.82,99.08,5.29333,13.7533,1.083141804,0.0961,0.095,0.1047,0.0903,0.014183159,0.008008333,0.012747875,0.0261,0.0228,0.000924233,-0.001432578,-0.016818,-0.026303,-0.625628789142103,-0.016814740853207732,0.35915893738149746,-0.8236109463967406,-0.2778523342620884,1.6695896702667088
189,3.85,1.0,1.44,-1.66,-0.52,0.81,102.91,5.34,13.98,1.057863607,0.0906,0.0929,0.1038,0.0877,0.012068377,0.00755,0.011188811,0.0311,0.0269,0.000571458,-0.001327684,0.040324,0.037792,0.7550943322809899,0.25548286796216213,0.40553402909041014,-0.8787098849913814,-0.40446555315359467,1.6317449659411787
190,0.82,1.27,1.86,-0.29,0.71,0.77,103.81,5.39667,14.1967,1.052314454,0.0924,0.092,0.1029,0.0895,0.009678248,0.0077,0.011065007,-0.0085,-0.0031,0.000707685,-0.000954076,0.012051,0.009737,0.06473277156944342,0.34514183671844245,0.5553612484576667,-0.2496636693692322,0.2184714837926163,1.4803661486390567
191,5.53,1.92,-1.58,1.62,-1.48,0.77,109.32,5.45333,14.4133,1.003458648,0.0952,0.0923,0.1035,0.0907,0.011569079,0.007933333,0.009575923,-0.0035,0.0006,0.000506456,-0.001171412,0.061865,0.053222,1.1378690590121443,0.560987502242821,-0.6717950244551006,0.6273277699288006,-0.8906603136969788,1.4803661486390567
192,-0.82,-0.32,-0.9,1.01,0.32,0.83,109.32,5.51,14.63,1.013794987,0.1026,0.0944,0.1054,0.0927,0.009403924,0.00855,0.010840108,-0.0122,-0.0179,0.001233085,-0.001419556,0.001416,-0.000872,-0.30892827119192157,-0.18284986817965276,-0.42921762167001876,0.34724149873937643,0.020954862321866493,1.7074343745922393
193,-8.1,-3.5,-1.84,1.01,0.07,0.87,101.82,5.55667,14.7067,1.091945568,0.117,0.1013,0.114,0.1034,0.010209545,0.00975,0.008042895,-0.0841,-0.089,0.00258934,-0.001255481,-0.06556,-0.068517,-1.9676187536935905,-1.2388332779758433,-0.7645452078729261,0.34724149873937643,-0.1056583565696398,1.8588131918943613
194,5.21,2.53,-3.29,0.06,-2.12,0.99,106.16,5.60333,14.7833,1.083115462,0.1179,0.1076,0.1199,0.1009,0.010778694,0.009825,0.009308511,0.0311,0.0222,0.001558374,-0.000844509,0.052777,0.04357,1.064959587253829,0.7635503575810839,-1.2818058461646447,-0.08895843180152989,-1.2147901540592352,2.312949643800727
195,1.79,4.32,-2.1,-0.7,-0.92,0.95,107.94,5.65,14.86,1.061950068,0.1204,0.1074,0.1206,0.1012,0.010514465,0.010033333,0.010540184,0.0057,-0.0108,0.000469655,-0.000371131,0.01834,0.015892,0.28573960783683616,1.3579561134097575,-0.8572953912907515,-0.43791837623425495,-0.6070467033800049,2.161570826498605
196,5.51,1.83,1.75,-1.7,1.64,0.8,114.16,5.7,15.0033,1.016954958,0.12,0.1109,0.1242,0.1114,0.011297471,0.01,0.014341591,-0.0741,-0.0645,0.001906401,-0.000295125,0.061308,0.058935,1.1333122170272494,0.5311011793240609,0.5161207862424327,-0.8970761978562616,0.6894726580690197,1.5939002616156484
197,-1.22,-1.57,0.61,0.04,2.68,0.89,113.66,5.75,15.1467,1.03192993,0.1286,0.1238,0.1357,0.1186,0.010827185,0.010716667,0.014138817,-0.0467,-0.0665,0.001897609,-0.000821168,0.002611,-0.005574,-0.4000651108898155,-0.5979376864957654,0.10944690510273665,-0.09814158823397001,1.2161836486576862,1.9345026005454224
198,-12.9,-6.93,-1.01,1.46,-1.19,1.21,102.09,5.8,15.29,1.093732103,0.152,0.1296,0.1445,0.1239,0.011877396,0.012666667,0.015209125,-0.0315,-0.0062,0.004621871,-0.000484608,-0.097518,-0.100096,-3.0612608300683175,-2.377834251435256,-0.4684580838852525,0.5538625184692794,-0.7437889797828315,3.145533138962397
199,3.97,1.05,1.06,-2.1,0.29,1.26,106.29,5.84667,15.1733,1.05181994,0.132,0.1204,0.1419,0.1076,0.015346805,0.011,0.011235955,0.1523,0.1376,0.002745574,-0.000265001,0.042394,0.039877,0.7824353841903581,0.2720863806948066,0.26997606871051144,-1.0807393265050644,0.005761276054885725,3.33475666059005
200,5.26,2.11,0.38,0.34,-0.31,0.81,111.24,5.89333,15.0567,1.010048775,0.0858,0.1099,0.1317,0.1037,0.015051823,0.00715,0.009876543,0.0419,0.056,0.001509752,-0.000153969,0.05556,0.046651,1.0763516922160659,0.62408085062687,0.027398665925429545,0.039605758252631997,-0.2981104492847294,1.6317449659411787
201,3.06,1.41,-0.76,-0.15,-1.26,0.61,114.24,5.94,14.94,0.990183427,0.0707,0.1058,0.1271,0.1006,0.015304351,0.005891667,0.011002445,0.0359,0.0341,0.001371067,0.000420313,0.029722,0.026895,0.5750990738776494,0.39163167236984703,-0.37927521521426655,-0.18538157434215127,-0.7792406810724534,0.8748508794305692
202,6.49,3.82,-6.41,4.06,-2.43,0.53,121.67,5.98333,14.84,0.918829919,0.0806,0.1107,0.1265,0.1074,0.020154008,0.006716667,0.0,-0.0476,-0.0429,0.001362829,0.000749011,0.0682,0.06563,1.3565974742870897,1.1919209860833122,-2.3948080471785502,1.7476728546864966,-1.3717905454847028,0.5720932448263255
203,1.8,4.25,-2.6,2.06,-0.86,0.64,122.38,6.02667,14.74,0.921519639,0.0913,0.1164,0.1315,0.114,0.019949805,0.007608333,0.007255139,-0.0432,-0.0445,0.001708132,0.00081825,0.013454,0.00603,0.2880180288292835,1.334711195584055,-1.0356611286327235,0.8293572114424834,-0.5766595308460433,0.9883849924071606
204,2.19,0.67,-4.59,1.91,-2.76,0.75,125.46,6.07,14.64,0.921687651,0.1027,0.1202,0.137,0.1185,0.023796048,0.008558333,0.008403361,-0.0262,-0.0237,0.002657407,0.000765403,0.027935,0.025155,0.37687644753473004,0.14589968392670843,-1.745556763253772,0.7604835381991824,-1.538919994421491,1.4046767399879958
205,1.06,2.33,-2.76,1.65,-1.15,0.95,127.47,6.1,14.7,0.929593614,0.1162,0.1231,0.1423,0.1231,0.022769195,0.009683333,0.00952381,-0.0263,-0.0159,0.002190636,0.001445663,0.017809,0.014742,0.1194148753881798,0.697136306650506,-1.0927381645821543,0.6411025045774607,-0.7235308647601905,2.161570826498605
206,9.59,-3.31,-8.33,4.5,-5.66,0.96,140.52,6.13,14.76,0.865161979,0.1373,0.1297,0.1464,0.123,0.021949283,0.011441667,0.008254717,0.01,0.0017,0.002419092,0.001311848,0.10991,0.103015,2.062907981945767,-1.175739929591794,-3.079732478571722,1.9497022962001798,-3.0076333335629646,2.1994155308241354
207,-4.52,-0.29,2.79,-1.29,1.24,1.31,135.76,6.16,14.82,0.891503024,0.1549,0.1321,0.1514,0.1199,0.026816359,0.012908333,0.009356725,0.0352,0.0248,0.002951487,0.001020158,-0.030634,-0.033006,-1.1519440383974402,-0.17288776054006605,0.8871215199137344,-0.7088214909912389,0.48689150784260965,3.523980182217702
208,-5.04,3.29,6.72,-3.51,4.33,1.04,129.55,6.2,14.74,0.907238696,0.1502,0.1281,0.1503,0.1211,0.028695424,0.012516667,0.00811124,-0.0115,-0.013,0.00159744,0.000710586,-0.04337,-0.045036,-1.2704219300047024,1.0159237511172805,2.289076215421634,-1.7281518549920936,2.0518308933416276,2.5021731654283794
209,0.57,-0.5,1.02,0.21,2.22,1.07,131.27,6.24,14.66,0.881815757,0.1479,0.1335,0.1537,0.1283,0.030009372,0.012325,0.010344828,-0.0435,-0.0269,0.001530896,0.000731569,0.021267,0.013492,0.007772246758259728,-0.242622514017173,0.2557068097231537,-0.020084758558228888,0.9832153258973144,2.615707278404971
210,3.56,3.02,0.64,-2.24,-0.54,1.21,136.0,6.28,14.58,0.924920557,0.1336,0.1333,0.1534,0.1248,0.027939341,0.011133333,0.006825939,0.0384,0.0311,0.002075959,0.000448875,0.038285,0.035426,0.6890201235000167,0.9262647823610001,0.12014884934325497,-1.1450214215321453,-0.4145946106649152,3.145533138962397
211,-2.11,4.59,2.28,0.83,1.24,1.08,132.81,6.31667,14.7233,0.930593836,0.1369,0.1388,0.1556,0.1332,0.027352052,0.011408333,0.006779661,-0.0518,-0.0769,0.000832009,0.000415848,-0.020211,-0.021967,-0.6028445792176295,1.4476150821660376,0.705188467824923,0.2645930908474153,0.48689150784260965,2.6535519827305016
212,0.11,2.45,-0.42,0.3,-1.53,1.15,132.59,6.35333,14.8667,0.936223847,0.163,0.1432,0.1595,0.1265,0.028844656,0.013583333,0.007856341,0.0622,0.0595,0.000921693,-3.18e-07,0.006539,-0.001124,-0.09703511889431826,0.7369847372088528,-0.2579865138217256,0.021239445387751712,-0.9159829574752801,2.918464913009214
213,-2.36,-0.96,5.13,-1.37,2.66,1.35,131.21,6.39,15.01,0.950474982,0.1473,0.1375,0.158,0.1304,0.027893475,0.012275,0.008908686,-0.0179,0.0023,0.000995536,-5.7e-05,-0.008255,-0.01118,-0.6598051040288131,-0.39537483115750244,1.721873170674163,-0.7455541167209995,1.2060545911463654,3.6753589995198244
214,-1.54,-2.05,-0.5,1.26,-2.54,1.24,130.92,6.43333,15.0967,0.974966924,0.1495,0.1438,0.1617,0.137,0.025590255,0.012458333,0.011037528,-0.0353,-0.0372,0.001102994,-0.000324294,0.000714,-0.000946,-0.47297458264813064,-0.7573314087291526,-0.2865250317964411,0.4620309541448781,-1.4275003617969657,3.2590672519389887
215,-7.04,-1.81,4.76,-0.32,1.41,1.28,122.79,6.47667,15.1833,1.053354056,0.1551,0.1489,0.1634,0.1445,0.026991788,0.012925,0.007641921,-0.0386,-0.0345,0.001824936,-0.00080864,-0.05554,-0.063659,-1.7261061284941719,-0.677634547612459,1.5898825250411037,-0.2634384040178924,0.5729884966888339,3.410446069241111
216,-7.17,-2.45,5.17,0.08,2.63,1.24,116.18,6.52,15.27,1.092378644,0.147,0.1549,0.1692,0.1482,0.021483369,0.01225,0.009750813,-0.0145,-0.0199,0.002761243,-0.000542183,-0.050466,-0.0535,-1.7557256013959874,-0.8901595105903087,1.7361424296615209,-0.07977527536908974,1.1908610048793846,3.2590672519389887
217,4.92,2.37,-4.21,3.15,-3.01,1.21,121.89,6.55667,15.3,1.089085684,0.1354,0.154,0.1711,0.1384,0.014897108,0.011283333,0.002145923,0.0829,0.0521,0.00207827,-0.000818499,0.052115,0.048694,0.998885378472856,0.7104191168366216,-1.6099988028738732,1.3298392370104706,-1.6655332133129974,3.145533138962397
218,3.36,-1.51,1.83,0.08,0.95,1.07,126.35,6.59333,15.33,1.044455443,0.1086,0.1422,0.1639,0.122,0.015672825,0.00905,0.003211991,0.141,0.1267,0.001504011,-0.001017162,0.043827,0.035918,0.6434517036510697,-0.578013471216592,0.5446593042171484,-0.07977527536908974,0.34002017392846234,2.615707278404971
219,-3.65,1.2,0.81,0.22,2.5,0.87,122.55,6.63,15.36,1.061142857,0.1085,0.1423,0.1655,0.1334,0.011909673,0.009041667,0.003201708,-0.0713,-0.058,0.000905838,-0.001279466,-0.027059,-0.029745,-0.9537214120545209,0.32189691889274014,0.18079320003952548,-0.015493180342008816,1.1250221310558013,1.8588131918943613
220,-3.24,-1.14,3.19,-1.49,1.92,0.8,120.4,6.66,15.1767,1.065893698,0.1228,0.1518,0.171,0.1415,0.010700506,0.010233333,0.003191489,0.0046,-0.0129,0.002521891,-0.001882769,-0.015367,-0.016874,-0.8603061513641798,-0.4551474769950226,1.0298141097873121,-0.8006530553156402,0.8312794632275068,1.5939002616156484
221,-5.86,0.35,6.05,-3.48,4.56,0.92,113.11,6.69,14.9933,1.126287315,0.1348,0.1527,0.1718,0.1402,0.010506109,0.011233333,0.003181336,0.0182,0.0312,0.001918265,-0.002061765,-0.050441,-0.059588,-1.4572524513853848,0.03963720243778358,2.0500661273833916,-1.7143771203434335,2.168315054721813,2.048036713522014
222,-1.87,-0.05,3.81,-1.38,2.49,0.98,111.96,6.72,14.81,1.185750574,0.1268,0.1458,0.1682,0.1387,0.005548433,0.010566667,-0.001057082,0.0231,0.0306,0.001795198,-0.001889145,-0.006805,-0.010463,-0.5481624753988932,-0.09319089942337244,1.2509876240913573,-0.7501456949372195,1.1199576023001412,2.2751049394751965
223,3.27,1.09,-2.7,1.57,-0.01,1.13,116.44,6.75,14.5967,1.149983498,0.127,0.1446,0.1678,0.1348,0.002923686,0.010583333,0.004232804,0.0373,0.0338,0.001246807,-0.001933742,0.04155,0.040063,0.6229459147190436,0.2853691908809223,-1.0713342761011178,0.6043698788477002,-0.14617458661492183,2.842775504358153
224,-3.99,0.64,1.75,0.87,-0.3,1.06,111.88,6.78,14.3833,1.190423896,0.1209,0.1426,0.1664,0.1358,-0.000958184,0.010075,0.009483667,0.0034,0.0245,0.000854807,-0.00211736,-0.029505,-0.039834,-1.0311877257977309,0.13593757628712172,0.5161207862424327,0.28295940371229555,-0.29304592052906914,2.5778625740794405
225,-3.09,-0.52,1.53,0.01,2.72,0.96,109.61,6.81,14.17,1.201581417,0.1247,0.1481,0.1692,0.1412,0.00121303,0.010391667,0.012526096,-0.0223,-0.0468,0.001490294,-0.002177932,-0.015779,-0.018934,-0.8261298364774695,-0.24926391911023082,0.4376398618119651,-0.11191632288263022,1.236441763680327,2.1994155308241354
226,-3.19,0.95,0.09,1.04,1.55,1.05,107.09,6.82333,13.9667,1.206529805,0.1135,0.1461,0.168,0.1352,-0.011551891,0.009458333,0.005154639,0.0501,0.054,0.000958581,-0.002062527,-0.020199,-0.022058,-0.848914046401943,0.2388793552295176,-0.0760534617329142,0.3610162333880366,0.6438918992680775,2.54001786975391
227,11.14,-4.35,0.95,-1.89,0.09,0.76,119.51,6.83667,13.7633,1.082424471,0.0868,0.1371,0.1632,0.1254,-0.00285763,0.007233333,0.002051282,0.0781,0.0837,0.006415949,-0.002222557,0.127402,0.116647,2.4160632357751064,-1.5210929944307996,0.2307356064952776,-0.9843161839644428,-0.0955292990583193,1.4425214443135264
228,1.29,2.61,0.28,2.14,-0.04,0.51,120.42,6.85,13.56,1.088535565,0.0792,0.1294,0.1563,0.1183,0.000550709,0.0066,0.002047083,0.0618,0.0623,0.00213126,-0.001863136,0.010496,0.007717,0.1718185582144688,0.7901159779533151,-0.008274481542964843,0.866089837172244,-0.16136817288190258,0.4964038361752645
229,11.3,1.92,-3.66,0.29,-0.34,0.59,133.71,6.85667,13.2533,0.983745412,0.0771,0.1212,0.1473,0.1112,0.006557832,0.006425,0.003064351,0.0634,0.0759,0.006125979,-0.001834703,0.113863,0.111235,2.452517971654264,0.560987502242821,-1.413796491797704,0.01664786717153164,-0.31330403555171016,0.7991614707795082
230,4.67,4.43,-1.87,-0.97,0.27,0.63,138.54,6.86333,12.9467,0.938726811,0.0807,0.1168,0.143,0.1125,0.000958155,0.006725,-0.00203666,-0.0002,0.0201,0.005491651,-0.00185838,0.045754,0.037554,0.9419248536616723,1.3944838414215752,-0.7752471521134443,-0.5618909880721967,-0.00436778145643476,0.9505402880816302
231,0.55,-0.04,-0.02,-0.01,1.02,0.67,140.64,6.87,12.64,0.932214727,0.0794,0.1183,0.1414,0.1095,0.002990053,0.006616667,-0.004081633,0.0312,0.0108,0.002490242,-0.001346349,0.016835,0.014676,0.0032154047733650537,-0.08987019687684354,-0.11529392394814804,-0.12109947931507035,0.3754718752180841,1.1019191053837523
232,3.6,3.35,-0.75,-1.55,-0.58,0.69,145.3,6.88333,12.5667,0.906944315,0.0786,0.1179,0.1394,0.1113,0.00219476,0.00655,0.00204918,-0.0309,-0.0094,0.003280872,-0.00136351,0.035293,0.033317,0.6981338074698061,1.035847966396454,-0.3757079004674271,-0.8282025246129606,-0.4348527256875562,1.1776085140348127
233,2.59,2.92,0.7,-0.52,1.05,0.62,148.06,6.89667,12.4933,0.876849239,0.0811,0.1201,0.1395,0.106,0.000355881,0.006758333,0.001022495,0.0492,0.0428,0.001911616,-0.001380987,0.025733,0.018539,0.468013287232624,0.8930577568957111,0.1415527378242916,-0.3552699683422938,0.3906654614850649,0.9126955837560996
234,2.82,1.37,2.02,-0.17,2.74,0.63,152.96,6.91,12.42,0.780067786,0.0835,0.1173,0.1361,0.1083,0.005993542,0.006958333,0.0,-0.0094,0.0072,0.001571824,-0.001214853,0.03547,0.032459,0.520416970058913,0.3783488621837315,0.6124382844070977,-0.1945647307745914,1.2465708211916475,0.9505402880816302
235,6.67,0.48,0.49,-0.11,1.42,0.71,164.42,6.92,12.4767,0.71888762,0.0821,0.1151,0.1329,0.1051,0.006626844,0.006841667,0.007150153,0.035,0.0548,0.001423778,-0.000870607,0.075719,0.074655,1.397609052151142,0.08280633554265929,0.06663912814066338,-0.167015261477271,0.5780530254444942,1.2532979226858738
236,0.52,6.3,-1.4,-1.84,-1.51,0.69,162.39,6.93,12.5333,0.734595577,0.0819,0.1146,0.1309,0.1112,0.010428913,0.006825,0.006085193,-0.0386,-0.0324,0.001084624,-0.000639872,-0.005687,-0.0121,-0.0036198582039769956,2.01545521762248,-0.6075833590119907,-0.9613582928833425,-0.9058538999639596,1.1776085140348127
237,3.07,1.18,-3.9,2.6,-0.87,0.67,168.11,6.94,12.59,0.721382042,0.0879,0.1174,0.1337,0.1119,0.015826551,0.007325,0.003024194,0.0039,-0.0046,0.001399148,-0.000827812,0.03697,0.033719,0.5773774948700966,0.3152555137996823,-1.4994120457218505,1.077302435118367,-0.5817240596017035,1.1019191053837523
238,-4.07,1.01,5.62,-0.14,2.81,0.74,162.56,6.96,12.8267,0.735061123,0.0908,0.1215,0.1339,0.1198,0.025380209,0.007566667,0.004020101,-0.0486,-0.0455,0.002292858,-0.001245016,-0.031238,-0.032321,-1.0494150937373097,0.258803570508691,1.8966715932692957,-0.18078999612593122,1.2820225224812694,1.3668320356624653
239,-0.5,-4.32,5.54,0.51,1.9,0.76,164.4,6.98,13.0633,0.724822392,0.0934,0.1251,0.1364,0.121,0.019474631,0.007783333,0.003003003,0.002,0.0051,0.001369031,-0.001300675,0.015864,0.009484,-0.23601879943360646,-1.511130886791213,1.8681330752945802,0.11766258792837311,0.8211504057161862,1.4425214443135264
240,0.91,0.3,1.01,1.24,0.5,0.76,166.07,7.0,13.3,0.714847583,0.09,0.1237,0.1355,0.1157,0.023178393,0.0075,0.00499002,0.0505,0.0392,0.001057274,-0.001828432,0.014105,0.010838,0.08523856050146957,0.023033689705139075,0.25213949497631427,0.45284779771243794,0.11211637992375102,1.4425214443135264
241,-3.44,-3.77,4.97,-0.77,2.96,0.76,163.55,7.03,13.5433,0.719474372,0.0864,0.1225,0.1346,0.1188,0.024744376,0.0072,0.002979146,-0.0132,-0.0025,0.001115354,-0.001702248,-0.013108,-0.014695,-0.9058745712131268,-1.3284922467321236,1.664796134724732,-0.47005942374779547,1.357990453816173,1.4425214443135264
242,2.16,1.87,-0.72,-0.67,0.66,0.7,166.4,7.06,13.7867,0.690819893,0.0876,0.1241,0.1361,0.1176,0.026636827,0.0073,0.001980198,0.0183,0.0142,0.000836286,-0.001596236,0.023846,0.017363,0.37004118455738805,0.5443839895101765,-0.3650059562269088,-0.42414364158559476,0.19314884001431507,1.2154532183603433
243,-1.78,-0.45,1.73,1.64,1.27,0.73,164.93,7.09,14.03,0.700359118,0.09,0.1257,0.1375,0.1197,0.027056897,0.0075,0.000988142,-0.0059,-0.0033,0.000528107,-0.001693727,-0.005749,-0.008699,-0.527656686466867,-0.22601900128452848,0.5089861567487539,0.6365109263612406,0.5020850941095905,1.3289873313369347
244,-1.92,-0.04,7.58,-0.89,2.92,0.76,163.41,7.12,14.44,0.722197644,0.089,0.122,0.1365,0.118,0.030736005,0.007416667,0.005923001,0.0244,0.027,0.000794619,-0.002095333,-0.003898,-0.005657,-0.5595545803611298,-0.08987019687684354,2.5958652836498257,-0.5251583623424362,1.3377323387935318,1.4425214443135264
245,-4.82,-1.59,3.33,0.9,1.58,0.71,157.06,7.15,14.85,0.763448031,0.0909,0.1208,0.1359,0.1217,0.026701748,0.007575,0.004906771,-0.0178,-0.0172,0.002019467,-0.001928468,-0.034034,-0.039505,-1.2202966681708607,-0.6045790915888232,1.0797565162430642,0.29673413836095575,0.6590854855350583,1.2532979226858738
246,0.63,-0.29,0.46,-0.96,1.17,0.73,159.18,7.18,15.26,0.762475427,0.0952,0.1257,0.1399,0.1253,0.024104936,0.007933333,0.001953125,-0.0156,-0.0235,0.001354587,-0.002007952,0.017295,0.013714,0.021442772712943828,-0.17288776054006605,0.055937183900145064,-0.5572994098559767,0.4514398065529879,1.3289873313369347
247,-0.51,-0.95,1.2,3.34,0.76,0.81,160.05,7.22333,15.5733,0.758658979,0.0969,0.1281,0.1431,0.1284,0.022681955,0.008075,0.004873294,-0.0105,-0.0073,0.00103554,-0.001914722,0.006781,0.005229,-0.2382972204260538,-0.39205412861097355,0.3199184751662636,1.417079223118652,0.2437941275709176,1.6317449659411787
