PC1,PC2,Ticker,Cluster
-0.3610509016465409,0.05385053914448716,BHVN,0
-1.210428119611451,-0.04482748650341368,EAE,0
-2.5185823606003224,-0.01645099563544794,AMRC,0
-1.9657364375833128,-0.03197047903222275,PFD,0
1.2073583596647768,0.039851123762763375,ORA,0
7.190743507091271,0.0444247915679383,HON,3
-1.6260190807741919,-0.004772443678204164,STAY,0
7.364074931994944,0.29183387446389025,KWR,3
-2.273249554716586,-0.030360529098472068,DRH,0
-0.8264154084671095,-0.03981055700815935,BBU,0
13.688627522218548,0.8428582976230412,TFX,3
-2.9176383899250946,-0.026799545224117358,PQ,0
-2.121207046332754,-0.02328153613788595,WSR,0
-2.0755215827179145,-0.0201240899936868,AHH,0
4.568755543907153,0.36702317176501403,LCII,3
-2.2339311137552698,-0.03969218594901453,MX,0
-1.861352377992654,-0.04468819326305775,RWT,0
-1.0402549232934108,-0.07090304873708406,CCU,0
-2.467107283071492,-0.07484305600894839,HBM,0
-0.6461282541296992,-0.032778670493461975,WRE,0
-2.6747388609671776,-0.020160445218277805,TAHO,0
-1.1059105657575856,-0.036850872232201674,GDV-PA,0
-2.3246039685186815,-0.03519405882576541,NHA,0
9.65060449527064,-0.16948880918781384,WCG,3
-2.206344522295325,-0.036530527511305075,SRT,0
-1.2928639446341659,-0.017428523767830915,CUDA,0
-0.9211381790538925,0.012526844622585116,GPX,0
2.09855005160825,0.14078164839226756,AGCO,3
1.0734964154132591,0.1085415687026301,ESE,0
-1.2262874380054818,0.07720012140408576,NGS,0
0.5149824163068792,-0.11688964564096554,VR,0
-1.3531096696533487,-0.04391718693317964,GYB,0
5.544858401892168,0.18009005328157177,TM,3
-1.9842280715047147,-0.02471542878598038,BQH,0
-2.327475823971324,-0.05249336117011687,TKF,0
-2.46989037971956,-0.035593152571943315,ABR,0
-1.065933213805885,-0.04641969890700056,UZC,0
-1.134255642617274,-0.061720818857481624,BYD,0
1.8878021725102179,-0.08170169513935165,EQR,0
-2.1034953781435233,0.0556871650244846,ANF,0
-2.880715893244578,-0.038943994044074066,AVP,0
0.5365716617284484,-0.0339429402649957,ANDX,0
-2.50125002438397,-0.03637264975494102,AMBR,0
-2.317037463487035,-0.022804102288070335,MIE,0
-2.1480104002602065,-0.02866826882778366,GRR,0
5.933604340171987,-1.3047935559739803,EFX,3
1.9476341876877157,0.10607161298234105,WCN,0
-1.1329691843021878,-0.09137283960315083,SKX,0
-1.4988522628710557,-0.04109879982144354,PYT,0
-0.5630766401052321,-0.04823649685872847,WTR,0
0.726712068347732,-0.0058514767234032795,GIB,0
-2.1102806850336386,-0.025295760530155725,MPW,0
-1.1614243060304532,-0.03492698067607505,PRH,0
-1.2318489188889572,-0.06745204487180292,SKM,0
-0.308106098491497,-0.004301420417169315,AEUA,0
-1.9872558147103938,-0.029229847298215178,MPV,0
-1.9754953770098305,0.0021819333605078524,RVT,0
-0.4694799675128008,-0.0038842266061654145,GAM,0
1.7096684116264198,0.005681819700613316,A,0
-2.274417130857945,-0.02690137566997202,USDP,0
3.4190178588353426,0.058446751709430186,PEN,3
-2.073498623646879,-0.047758305234192965,OR,0
-2.8723854569996847,-0.04455188436665656,LITB,0
0.8935408842167919,0.05860078280559931,CBT,0
-2.0810384379106384,-0.03406423709589368,DMB,0
0.9658047779037772,-0.033959399406798936,NUE,0
-0.3056385466572624,-0.018701823099933238,TR,0
-1.4394913421136666,0.17893950892499158,MTOR,0
-2.1006098819006,-0.07080504819793736,GNK,0
-1.5408125515743025,-0.011603208489214457,KREF,0
-0.49137642074168636,-0.005012702474626218,INT,0
-2.3436111391993215,-0.019785626170079992,ORC,0
0.5740207106370447,-0.022211684399570986,SO,0
0.19516811876605458,0.04713389105974269,GBX,0
-2.205737344091391,-0.0318325999851716,JRO,0
1.4508618869886467,0.011922700173695696,NUS,0
-1.9367926114265048,-0.023278167737447175,SPXX,0
