ISOMAP1,ISOMAP2,Ticker,Sector,Cluster,DistanceFromCenter
-2.1401551975161577,-0.15646680596915966,VRX,Health Care,0,2.145867221154565
-1.3085765983522573,-0.07133425317702147,BAC,Finance,0,1.3105194731218184
-0.558896672785583,-0.011660058268879602,CAG,Consumer Non-Durables,0,0.5590182893337469
4.36079825727991,0.5075523614577325,CSL,Basic Industries,3,4.390235852470436
-2.7419310781316533,-0.2100235642306693,MCC,,0,2.7499628969781327
-1.9048860284699924,-0.13456294762665952,HZN,Capital Goods,0,1.9096329407334165
-0.7158517483465647,0.0849861020138757,TDOC,Health Care,0,0.7208788824388923
1.2845130237490656,0.14566624351577048,LDOS,Technology,0,1.2927460549856509
-1.7303295461309023,-0.11935250786561463,HPS,,0,1.734440935675639
2.8261206347805463,0.2873035355900708,OSK,Capital Goods,3,2.840686741598755
-1.0083413062331894,-0.03537589781541341,TDS,Public Utilities,0,1.0089616662699834
2.2620631054445197,0.24759386167571182,GWR,Transportation,3,2.2755729417781354
-2.7744664275739916,-0.21235155667908484,CGG,Energy,0,2.7825810215264566
-1.331373482762604,-0.0734526920628356,GTS,Finance,0,1.3333981583063266
-0.30439244248873454,0.049217005946159936,POL,Basic Industries,0,0.3083457032594453
-1.3193971474439872,-0.025020393015848488,OII,Energy,0,1.3196343632802223
-0.16573398881806542,0.030942523464428915,PPL,Public Utilities,0,0.16859773073174314
-1.5418475337576638,-0.07858371255441805,TROX,Basic Industries,0,1.543848832377518
0.5596925167609046,0.08261830327195356,RIO,Basic Industries,0,0.5657574545277261
-2.0425277861353512,-0.14978371034775073,ETV,,0,2.0480124308754863
-2.8370905029578855,-0.21803159528586974,HCHC,Capital Goods,0,2.845456079175486
-2.727562734964845,-0.20861544496476783,GNE,Public Utilities,0,2.7355289940058674
-1.1203268633454053,-0.06731061722161381,GMTA,Consumer Services,0,1.122347094228924
-2.524183543941987,-0.19006550932472038,BRS,Transportation,0,2.5313291886561085
-0.7146143919799951,0.015568003838876895,TDC,Technology,0,0.7147839477551698
-1.1092661039660563,-0.0664318834918498,KMPA,Finance,0,1.1112535644722623
-2.120620015387883,-0.1565920788677318,FMY,,0,2.1263937379581948
-0.43632074416691197,0.12089996257375629,GKOS,Health Care,0,0.4527610768834966
-1.6980070491443537,-0.11920586374799816,EBF,Consumer Services,0,1.7021862344925194
1.5554490290823229,0.16880717327509978,PB,Finance,0,1.5645822266094775
-2.4401166944648227,-0.18427291144993566,JHB,,0,2.447064769984679
-2.6292929837036705,-0.20028082049455534,EVRI,Finance,0,2.6369099342243985
0.21772808028173196,0.05241314449615476,GDDY,Technology,0,0.22394788380143965
-0.37083838642401035,0.03291506456557063,HI,Consumer Durables,0,0.37229626686406525
-1.126647234467145,-0.06276462157812668,LDP,,0,1.1283941636920634
-2.22530541270417,-0.1606586047479217,SWNC,Energy,0,2.231097345946614
-1.187501867109959,-0.07344370527848657,PJH,Finance,0,1.1897708444211734
-1.280242646432918,-0.056809909736412346,NRG,Public Utilities,0,1.2815024774029198
-1.7224813613043068,-0.11661715260059137,ETP,Energy,0,1.726424513357421
-0.8672115069617731,0.029353264508792835,AJRD,Capital Goods,0,0.8677081375348698
-2.296689903307253,-0.17182782345074454,GCH,,0,2.303108619424038
-1.1224799220070634,-0.06773118074262455,DKT,Finance,0,1.1245215374343762
-2.118303788993847,-0.15567920092851478,EARN,Consumer Services,0,2.124016703340026
-2.4421240328771963,-0.1825530840501662,JAX,Consumer Services,0,2.448937610567613
-0.010108507565393504,0.11300043294820006,APA,Energy,0,0.11345166271007347
-2.5804916646169316,-0.19588199971696318,SRF,,0,2.587915568362032
2.467451583751276,0.8173208368603566,PKX,Basic Industries,3,2.5992942635497798
-2.2583260277620294,-0.16287343437974616,TISI,Consumer Services,0,2.2641917328914705
0.22999412953091602,0.16519926870163115,KORS,Consumer Non-Durables,0,0.28317503067579514
-2.126197413327918,-0.148887449940518,FF,Basic Industries,0,2.1314039770048567
-2.2101627514088276,-0.1634462320686567,JTA,,0,2.2161981090354894
-2.4457475295277824,-0.18437712904862824,RGT,,0,2.452687485985009
-0.639694267618165,0.0161434687820902,SU,Energy,0,0.6398979353052007
-1.9236891689787339,-0.13845889077878612,GLOG,Consumer Services,0,1.9286655706165814
-2.2735908936129374,-0.1685795408096836,NYCB,Finance,0,2.279832145816722
-2.0472025716957294,-0.1497466639176553,NUO,,0,2.052672022733314
-1.553800137948376,-0.08687052543502805,KEM,Capital Goods,0,1.5562266405886225
-0.4437601176116735,0.054601134114931046,CLR,Energy,0,0.44710661572980887
-2.381403074449062,-0.17918272426030002,SGU,Consumer Services,0,2.3881346385136637
1.7764288512368827,0.20237911585602567,ZTS,Health Care,0,1.7879196766190188
-1.2066422575646063,-0.07272787850595543,AXS-PD,,0,1.2088320321916468
51.997804192779064,-1.3850966981043888,CABO,Consumer Services,2,52.01624874722986
